time,open,high,low,close,tick_volume,spread,real_volume,ema20,ema50,atr,vwap,hour
2025-10-20 14:15:00,24907.2,24912.2,24905.0,24912.2,197,100,0,24898.792054853722,24901.059113433323,6.821428571428312,24906.39761630937,14
2025-10-20 14:16:00,24912.0,24916.2,24911.7,24913.8,255,100,0,24900.221382962893,24901.55875604378,6.542857142857039,24906.411075380736,14
2025-10-20 14:17:00,24913.7,24917.3,24912.5,24914.0,213,100,0,24901.533632204522,24902.046647963634,6.592857142857091,24906.42258349291,14
2025-10-20 14:18:00,24913.7,24914.7,24907.7,24908.5,165,100,0,24902.19709580409,24902.29972059251,6.585714285714078,24906.42502097761,14
2025-10-20 14:19:00,24908.5,24910.1,24906.2,24908.2,179,100,0,24902.76880096561,24902.53110409869,6.364285714285351,24906.427277440416,14
2025-10-20 14:20:00,24907.7,24909.8,24907.0,24908.3,137,100,0,24903.295581826027,24902.757335310507,5.942857142856675,24906.429097784887,14
2025-10-20 14:21:00,24908.0,24910.1,24904.3,24906.2,141,100,0,24903.57219308069,24902.892341768922,5.628571428570857,24906.42886882188,14
2025-10-20 14:22:00,24906.0,24909.2,24905.1,24907.6,146,100,0,24903.955793739675,24903.0769558172,5.728571428570961,24906.430079516227,14
2025-10-20 14:23:00,24907.8,24909.5,24907.6,24908.5,155,100,0,24904.388575288278,24903.289624216522,5.349999999999584,24906.432348780607,14
2025-10-20 14:24:00,24908.3,24910.0,24906.7,24907.7,117,100,0,24904.703949070346,24903.4625801296,5.292857142856779,24906.433396937107,14
2025-10-20 14:25:00,24908.2,24913.8,24908.2,24913.3,152,100,0,24905.522620587457,24903.84836130099,5.078571428571065,24906.440765109088,14
2025-10-20 14:26:00,24913.7,24915.0,24909.7,24915.0,174,100,0,24906.425228150554,24904.28568046566,4.685714285713922,24906.451265978958,14
2025-10-20 14:27:00,24914.8,24918.3,24914.5,24917.0,144,100,0,24907.43234927907,24904.784281231714,4.507142857142493,24906.461965471804,14
2025-10-20 14:28:00,24917.1,24919.3,24914.1,24917.6,130,100,0,24908.40069696678,24905.286858438314,4.692857142856935,24906.472155016483,14
2025-10-20 14:29:00,24917.1,24919.6,24915.8,24915.8,145,100,0,24909.105392493755,24905.69913849956,4.449999999999688,24906.48166345625,14
2025-10-20 14:30:00,24915.5,24916.2,24910.5,24910.8,187,100,0,24909.266783684827,24905.89917228389,4.535714285714026,24906.487332991634,14
2025-10-20 14:31:00,24911.0,24913.8,24905.5,24908.2,203,100,0,24909.165185238653,24905.989400821778,4.785714285714026,24906.48977046466,14
2025-10-20 14:32:00,24908.3,24910.1,24904.8,24909.0,192,100,0,24909.14945331116,24906.107463534652,4.664285714285403,24906.493144901542,14
2025-10-20 14:33:00,24908.8,24913.1,24908.8,24912.6,188,100,0,24909.47807680534,24906.362072807806,4.692857142856935,24906.501172596054,14
2025-10-20 14:34:00,24912.5,24913.5,24908.2,24911.0,186,100,0,24909.6230218715,24906.54395230554,4.871428571428363,24906.507015963445,14
2025-10-20 14:35:00,24911.0,24912.7,24906.8,24909.6,130,100,0,24909.62082931231,24906.663797313166,4.878571428571377,24906.509821254134,14
2025-10-20 14:36:00,24909.6,24912.8,24907.6,24907.7,160,100,0,24909.43789318733,24906.70443271265,4.957142857142701,24906.511148356683,14
2025-10-20 14:37:00,24907.7,24912.0,24905.0,24910.0,179,100,0,24909.491427169487,24906.833670645487,5.321428571428312,24906.51549512426,14
2025-10-20 14:38:00,24910.2,24913.3,24908.6,24912.8,160,100,0,24909.80652934382,24907.067644345665,5.421428571428415,24906.522486112157,14
2025-10-20 14:39:00,24913.0,24915.0,24906.5,24908.2,155,100,0,24909.65352654917,24907.11205044976,5.592857142857091,24906.524291945032,14
2025-10-20 14:40:00,24908.8,24914.2,24908.7,24910.1,156,100,0,24909.6960478302,24907.229224941926,5.642857142857143,24906.52816181264,14
2025-10-20 14:41:00,24910.2,24911.1,24902.8,24903.0,238,100,0,24909.058328989227,24907.063372983423,5.964285714285714,24906.522345892765,14
2025-10-20 14:42:00,24903.1,24906.7,24901.0,24902.2,217,100,0,24908.40515479978,24906.87265247427,6.0,24906.515859250176,14
2025-10-20 14:43:00,24902.3,24904.3,24901.2,24903.2,169,100,0,24907.90942577123,24906.728626887045,5.949999999999948,24906.511988312155,14
2025-10-20 14:44:00,24903.6,24904.5,24900.3,24903.1,166,100,0,24907.45138522159,24906.586327793437,5.842857142857091,24906.508080341107,14
2025-10-20 14:45:00,24903.2,24906.7,24901.6,24901.7,229,100,0,24906.903634248105,24906.394707095653,5.61428571428587,24906.500495312084,14
2025-10-20 14:46:00,24901.3,24905.2,24901.3,24903.0,145,100,0,24906.53185955781,24906.2615813272,5.514285714286026,24906.49700218847,14
2025-10-20 14:47:00,24902.8,24904.1,24898.0,24898.7,179,100,0,24905.785968171353,24905.96504872613,5.642857142857403,24906.487409011224,14
2025-10-20 14:48:00,24898.8,24908.1,24898.7,24905.5,208,100,0,24905.758733107414,24905.946811521186,5.935714285714441,24906.48599932734,14
2025-10-20 14:49:00,24905.2,24905.6,24899.5,24899.5,212,100,0,24905.162663287658,24905.693995383102,5.949999999999948,24906.47584866864,14
2025-10-20 14:50:00,24899.8,24909.7,24899.5,24909.3,189,100,0,24905.5566953555,24905.83540732886,6.307142857142805,24906.479502238268,14
2025-10-20 14:51:00,24908.8,24915.8,24908.5,24915.0,233,100,0,24906.45605770259,24906.194803119888,6.328571428571324,24906.4930696317,14
2025-10-20 14:52:00,24914.3,24915.8,24912.2,24915.5,191,100,0,24907.317385540442,24906.559712801463,6.24999999999974,24906.504811012965,14
2025-10-20 14:53:00,24915.8,24922.1,24915.6,24921.8,191,100,0,24908.696682155638,24907.157371122976,6.114285714285351,24906.524723772898,14
2025-10-20 14:54:00,24921.8,24924.5,24921.5,24924.1,156,100,0,24910.163664807482,24907.821787941684,5.899999999999636,24906.543392230946,14
2025-10-20 14:55:00,24923.8,24924.5,24921.3,24922.3,125,100,0,24911.31950625439,24908.38956096358,5.535714285714026,24906.556791618463,14
2025-10-20 14:56:00,24922.1,24922.7,24921.1,24922.0,100,100,0,24912.336696134924,24908.92330367089,5.242857142856987,24906.56729077434,14
2025-10-20 14:57:00,24921.8,24925.5,24921.0,24922.8,182,100,0,24913.33320126493,24909.46748784066,5.342857142857091,24906.587351295548,14
2025-10-20 14:58:00,24922.7,24923.2,24920.3,24921.7,138,100,0,24914.1300392397,24909.94719419985,5.25,24906.601499219847,14
2025-10-20 14:59:00,24921.8,24922.3,24918.1,24920.1,161,100,0,24914.698606931153,24910.345343446916,5.185714285714182,24906.616226087765,14
2025-10-20 15:00:00,24919.8,24922.8,24916.5,24922.2,259,100,0,24915.413025318663,24910.810231939195,5.357142857142597,24906.64352905363,15
2025-10-20 15:01:00,24921.6,24921.6,24911.3,24918.3,209,100,0,24915.687975288314,24911.103948333737,5.699999999999948,24906.659985544335,15
2025-10-20 15:02:00,24918.1,24920.2,24915.6,24917.6,182,100,0,24915.8700728799,24911.358695457904,5.357142857143117,24906.673418746315,15
2025-10-20 15:03:00,24917.5,24920.3,24917.3,24918.5,170,100,0,24916.120542129436,24911.63874661642,5.135714285714649,24906.686967538444,15
2025-10-20 15:04:00,24918.6,24920.3,24914.3,24917.8,195,100,0,24916.28049049806,24911.88036439617,4.835714285714597,24906.701551963153,15
2025-10-20 15:05:00,24917.5,24918.3,24911.5,24913.8,213,100,0,24916.044253307766,24911.955644223774,4.800000000000312,24906.711713116336,15
2025-10-20 15:06:00,24913.7,24917.0,24913.0,24913.8,163,100,0,24915.8305148975,24912.027971901276,4.828571428571844,24906.719469394862,15
2025-10-20 15:07:00,24913.6,24916.8,24912.1,24916.8,147,100,0,24915.922846812024,24912.21511025809,4.692857142857714,24906.729407346287,15
2025-10-20 15:08:00,24916.6,24917.0,24913.3,24916.3,138,100,0,24915.95876616326,24912.375302012675,4.742857142857766,24906.73825671536,15
2025-10-20 15:09:00,24916.5,24920.3,24914.8,24919.8,141,100,0,24916.324597957235,24912.666466639632,4.907142857143429,24906.75058505367,15
2025-10-20 15:10:00,24920.1,24925.5,24919.6,24925.3,143,100,0,24917.179398151784,24913.161899320432,5.214285714286234,24906.768324293946,15
2025-10-20 15:11:00,24924.3,24927.6,24922.8,24926.2,128,100,0,24918.038503089712,24913.6731973863,5.235714285714754,24906.78494377216,15
2025-10-20 15:12:00,24926.0,24926.2,24921.3,24924.1,105,100,0,24918.615788509742,24914.082091606448,5.378571428571896,24906.797083411217,15
2025-10-20 15:13:00,24924.1,24924.8,24920.1,24924.0,113,100,0,24919.128570556433,24914.471029190507,5.414285714286182,24906.81005357725,15
2025-10-20 15:14:00,24923.8,24926.0,24923.5,24925.0,150,100,0,24919.687754312963,24914.883930006567,5.142857142857663,24906.828240250074,15
2025-10-20 15:15:00,24925.1,24925.1,24921.2,24924.3,151,100,0,24920.127015806967,24915.25318765337,4.642857142857403,24906.845807641585,15
2025-10-20 15:16:00,24924.3,24926.0,24923.3,24923.8,122,100,0,24920.476823825353,24915.588356765,4.507142857143013,24906.859569527598,15
2025-10-20 15:17:00,24924.0,24924.0,24914.1,24915.6,213,100,0,24920.012364413415,24915.588813362454,5.00000000000026,24906.871938636516,15
2025-10-20 15:18:00,24915.6,24920.3,24913.7,24919.5,196,100,0,24919.963567802613,24915.742193230595,5.042857142857299,24906.888361677127,15
2025-10-20 15:19:00,24919.1,24919.6,24913.3,24919.0,152,100,0,24919.87179944046,24915.869950358807,5.007142857143013,24906.900564758274,15
2025-10-20 15:20:00,24919.1,24923.8,24917.3,24921.3,208,100,0,24920.00781854137,24916.082893481995,5.185714285714441,24906.92039068239,15
2025-10-20 15:21:00,24921.3,24926.5,24918.3,24925.3,186,100,0,24920.51183582314,24916.444348639565,5.435714285714441,24906.942992297765,15
2025-10-20 15:22:00,24925.1,24928.6,24924.3,24927.7,165,100,0,24921.196422887602,24916.885746732132,5.47857142857148,24906.965610883624,15
2025-10-20 15:23:00,24927.8,24930.3,24926.3,24929.6,145,100,0,24921.996763564974,24917.3843448995,5.371428571428623,24906.987264869847,15
2025-10-20 15:24:00,24929.6,24930.8,24925.1,24927.2,176,100,0,24922.492309892117,24917.7692725505,5.357142857142857,24907.0107090371,15
2025-10-20 15:25:00,24927.3,24930.3,24925.5,24926.8,165,100,0,24922.902566092867,24918.12341872499,5.357142857142857,24907.032204126222,15
2025-10-20 15:26:00,24927.1,24928.6,24920.5,24920.5,177,100,0,24922.6737502745,24918.216617990678,5.585714285714078,24907.04787846109,15
2025-10-20 15:27:00,24920.3,24923.3,24920.1,24922.0,183,100,0,24922.609583581692,24918.364985912613,5.478571428571221,24907.06584858076,15
2025-10-20 15:28:00,24922.1,24925.8,24921.7,24923.8,105,100,0,24922.722956573914,24918.578123719963,5.592857142856831,24907.077380210132,15
2025-10-20 15:29:00,24923.8,24925.6,24922.5,24923.2,132,100,0,24922.768389281162,24918.75937377016,5.535714285714026,24907.091335252408,15
2025-10-20 15:30:00,24923.0,24931.5,24922.3,24930.6,248,100,0,24923.51425696867,24919.223712053685,5.99999999999974,24907.1295029165,15
2025-10-20 15:31:00,24930.8,24933.5,24929.3,24932.3,188,100,0,24924.350994400225,24919.73650765942,5.592857142856831,24907.160443706303,15
2025-10-20 15:32:00,24932.1,24932.6,24926.6,24926.8,154,100,0,24924.584233028774,24920.01350735905,5.549999999999792,24907.180199617214,15
2025-10-20 15:33:00,24927.1,24934.1,24927.1,24932.6,134,100,0,24925.347639406988,24920.507095305755,5.621428571428363,24907.202429728433,15
2025-10-20 15:34:00,24932.5,24932.8,24929.7,24930.1,139,100,0,24925.80024517775,24920.883287646706,5.378571428571116,24907.223182452424,15
2025-10-20 15:35:00,24929.8,24933.2,24929.0,24932.1,130,100,0,24926.400221827487,24921.323158719388,5.092857142856831,24907.244251315984,15
2025-10-20 15:36:00,24932.3,24933.5,24931.6,24932.3,91,100,0,24926.962105462964,24921.753623083332,4.921428571428415,24907.25909679855,15
2025-10-20 15:37:00,24932.1,24933.1,24928.7,24931.1,141,100,0,24927.356190656967,24922.120147668298,4.949999999999688,24907.280963780173,15
2025-10-20 15:38:00,24930.8,24932.1,24929.6,24931.3,135,100,0,24927.73179154678,24922.480141877386,4.721428571428207,24907.30203817681,15
2025-10-20 15:39:00,24931.7,24934.7,24931.6,24934.3,136,100,0,24928.35733520899,24922.94366572533,4.621428571428363,24907.325880687527,15
2025-10-20 15:40:00,24934.3,24941.6,24934.3,24937.0,220,100,0,24929.18044614147,24923.494894520416,4.564285714285559,24907.368212087997,15
2025-10-20 15:41:00,24937.1,24938.3,24934.1,24936.2,153,100,0,24929.84897508038,24923.99313395099,4.63571428571413,24907.396787629874,15
2025-10-20 15:42:00,24936.1,24938.1,24934.1,24936.3,142,100,0,24930.463358406058,24924.47575614899,4.628571428571377,24907.423349987694,15
2025-10-20 15:43:00,24936.3,24938.5,24935.1,24938.3,132,100,0,24931.209705224526,24925.017883358832,4.650000000000156,24907.449705133004,15
2025-10-20 15:44:00,24938.2,24938.6,24936.3,24937.1,109,100,0,24931.770685679334,24925.491691854564,4.157142857142909,24907.4705889955,15
2025-10-20 15:45:00,24936.8,24940.5,24936.8,24940.3,149,100,0,24932.58300132892,24926.072409821052,4.121428571428623,24907.502167148676,15
2025-10-20 15:46:00,24940.3,24952.2,24940.3,24950.8,289,100,0,24934.317953583308,24927.042119239835,4.542857142857299,24907.58279626013,15
2025-10-20 15:47:00,24950.6,24957.6,24949.3,24956.3,278,100,0,24936.41148181347,24928.18948711278,4.61428571428587,24907.669908214382,15
2025-10-20 15:48:00,24956.3,24959.8,24951.2,24958.1,237,100,0,24938.477054974093,24929.362448402477,5.007142857143013,24907.746666837917,15
2025-10-20 15:49:00,24958.0,24959.6,24946.0,24946.0,257,100,0,24939.193525928942,24930.014901406303,5.678571428571429,24907.80970089442,15
2025-10-20 15:50:00,24945.6,24954.6,24945.2,24950.8,246,100,0,24940.2989044119,24930.83000331194,6.214285714285454,24907.87740171946,15
2025-10-20 15:51:00,24950.6,24956.3,24950.3,24956.2,206,100,0,24941.81329446791,24931.824905142847,6.328571428571324,24907.941042214068,15
2025-10-20 15:52:00,24955.8,24961.3,24955.2,24958.6,200,100,0,24943.412028328108,24932.874908862734,6.585714285714078,24908.005733732596,15
2025-10-20 15:53:00,24958.2,24959.1,24955.5,24956.2,167,100,0,24944.629930392097,24933.789618319097,6.599999999999584,24908.057068323287,15
2025-10-20 15:54:00,24956.1,24956.3,24950.8,24951.8,211,100,0,24945.312794164278,24934.49590779678,6.471428571428207,24908.11585846682,15
2025-10-20 15:55:00,24951.6,24956.1,24950.5,24953.6,186,100,0,24946.10205186292,24935.245087883184,6.571428571428052,24908.169682086245,15
2025-10-20 15:56:00,24953.8,24959.6,24953.6,24957.1,168,100,0,24947.14947549502,24936.102143260312,6.714285714285195,24908.221924511745,15
2025-10-20 15:57:00,24957.2,24964.3,24957.2,24961.5,222,100,0,24948.516192114545,24937.09813764226,6.985714285713714,24908.296987389804,15
2025-10-20 15:58:00,24961.6,24963.5,24961.2,24962.6,176,100,0,24949.857507151253,24938.098210675897,6.985714285713714,24908.357573836576,15
2025-10-20 15:59:00,24963.5,24967.8,24961.3,24966.0,216,100,0,24951.394887422564,24939.19239849253,7.185714285713662,24908.436394598724,15
2025-10-20 16:00:00,24965.3,24969.2,24965.1,24968.6,259,100,0,24953.033469572798,24940.345637767332,6.628571428570857,24908.534878841114,16
2025-10-20 16:01:00,24968.3,24976.0,24968.3,24976.0,212,100,0,24955.220758184914,24941.743848050966,6.585714285713818,24908.625153691748,16
2025-10-20 16:02:00,24975.7,24978.8,24974.6,24977.3,229,100,0,24957.323543119684,24943.138206950927,6.27142857142826,24908.724272829822,16
2025-10-20 16:03:00,24977.5,24980.1,24973.6,24976.8,214,100,0,24959.178443774952,24944.458277266578,5.764285714285506,24908.81596769827,16
2025-10-20 16:04:00,24976.7,24980.2,24976.7,24978.0,211,100,0,24960.97097293924,24945.7736389424,5.342857142857091,24908.907727169855,16
2025-10-20 16:05:00,24978.1,24979.0,24974.8,24976.0,182,100,0,24962.402308849792,24946.958986434856,5.214285714285714,24908.98439442455,16
2025-10-20 16:06:00,24975.8,24976.7,24971.2,24974.2,263,100,0,24963.525898483145,24948.027261476625,5.171428571428676,24909.091906376725,16
2025-10-20 16:07:00,24974.3,24975.5,24970.2,24971.0,173,100,0,24964.237717675227,24948.928153183424,5.292857142857299,24909.158967728188,16
2025-10-20 16:08:00,24971.1,24980.1,24971.0,24977.2,230,100,0,24965.472220753778,24950.036853058584,5.550000000000052,24909.256815851328,16
2025-10-20 16:09:00,24977.1,24980.7,24976.6,24977.5,209,100,0,24966.617723539133,24951.11383921315,5.442857142857455,24909.345877798234,16
2025-10-20 16:10:00,24978.0,24979.2,24972.7,24973.3,204,100,0,24967.254130821122,24951.983884734203,5.47857142857174,24909.427241828747,16
2025-10-20 16:11:00,24973.2,24974.2,24970.8,24973.3,204,100,0,24967.829927885778,24952.819810823057,5.207142857143221,24909.508399095612,16
2025-10-20 16:12:00,24973.3,24975.0,24967.1,24970.1,279,100,0,24968.046125229987,24953.497465300585,5.607142857143377,24909.61350912752,16
2025-10-20 16:13:00,24970.0,24970.3,24966.3,24967.7,244,100,0,24968.013160922368,24954.05442744566,5.428571428571948,24909.701499292245,16
2025-10-20 16:14:00,24968.1,24970.8,24967.2,24968.5,236,100,0,24968.059526548812,24954.620920487007,5.392857142857403,24909.78752169707,16
2025-10-20 16:15:00,24968.6,24969.0,24963.7,24968.2,271,100,0,24968.072904972734,24955.153433409083,5.221428571428727,24909.88548857242,16
2025-10-20 16:16:00,24967.8,24971.0,24966.5,24968.0,223,100,0,24968.065961641998,24955.65722033422,5.242857142857247,24909.965581622422,16
2025-10-20 16:17:00,24968.1,24970.5,24966.2,24970.0,167,100,0,24968.25015577133,24956.2196822819,5.085714285714338,24910.027479271223,16
2025-10-20 16:18:00,24969.7,24977.3,24968.0,24974.5,247,100,0,24968.8453790312,24956.93655748653,5.5,24910.12564665268,16
2025-10-20 16:19:00,24974.2,24976.6,24973.3,24974.0,231,100,0,24969.336295313944,24957.6057120949,5.435714285714182,24910.216473890574,16
2025-10-20 16:20:00,24973.8,24979.2,24973.1,24976.8,226,100,0,24970.047124331664,24958.35842926765,5.47857142857148,24910.308975454416,16
2025-10-20 16:21:00,24977.0,24985.5,24977.0,24985.2,219,100,0,24971.490255347697,24959.411039884606,5.721428571428727,24910.40966015125,16
2025-10-20 16:22:00,24985.2,24987.2,24979.0,24980.5,213,100,0,24972.34832626696,24960.238057928345,5.657142857143169,24910.50118938868,16
2025-10-20 16:23:00,24981.0,24984.5,24980.7,24981.1,195,100,0,24973.18181900344,24961.056173303707,5.650000000000156,24910.585490863654,16
2025-10-20 16:24:00,24981.1,24981.8,24973.3,24974.8,249,100,0,24973.3359314793,24961.595146899643,5.792857142857299,24910.68325374648,16
2025-10-20 16:25:00,24974.5,24977.0,24969.6,24969.7,306,100,0,24972.989652290795,24961.91298427613,6.078571428571585,24910.793465113285,16
2025-10-20 16:26:00,24970.1,24971.0,24964.3,24964.7,260,100,0,24972.200161596433,24962.0222790104,5.992857142857247,24910.87886472619,16
2025-10-20 16:27:00,24964.5,24967.6,24960.5,24961.6,340,100,0,24971.19062239677,24962.00571904921,6.214285714285714,24910.98372481894,16
2025-10-20 16:28:00,24961.5,24964.6,24957.8,24959.2,357,100,0,24970.04865835898,24961.895690851205,6.442857142857195,24911.088163770495,16
2025-10-20 16:29:00,24959.5,24960.7,24954.0,24954.5,400,100,0,24968.56783375336,24961.605663759,6.542857142857299,24911.19326699592,16
2025-10-20 16:30:00,24954.9,25010.6,24951.8,25008.4,516,90,0,24972.3613733959,24963.44073576845,10.421428571428676,24911.49591629859,16
2025-10-20 16:31:00,25009.6,25023.1,25004.4,25009.4,516,90,0,24975.888861643907,24965.243059855962,11.449999999999948,24911.799790674162,16
2025-10-20 16:32:00,25009.6,25036.9,25008.4,25022.1,493,90,0,24980.289922439726,24967.472743783183,12.821428571428571,24912.125913242682,16
2025-10-20 16:33:00,25022.3,25034.1,25016.5,25024.8,519,90,0,24984.528977445465,24969.72087147796,13.84285714285709,24912.47553569292,16
2025-10-20 16:34:00,25023.9,25032.3,25018.8,25021.6,516,90,0,24988.05955102209,24971.755347106275,14.371428571428364,24912.81115117775,16
2025-10-20 16:35:00,25023.1,25045.0,25014.4,25044.5,508,90,0,24993.43483187713,24974.608078592304,15.935714285713923,24913.20868115803,16
2025-10-20 16:36:00,25044.4,25054.9,25041.5,25054.5,503,90,0,24999.250562174544,24977.741095118097,16.307142857142544,24913.62974162701,16
2025-10-20 16:37:00,25054.4,25060.4,25046.1,25049.4,501,90,0,25004.0266991103,24980.551248250722,17.042857142857038,24914.03154742213,16
2025-10-20 16:38:00,25050.8,25057.1,25045.4,25049.3,515,90,0,25008.338442052176,24983.247277731087,17.27142857142826,24914.44180668185,16
2025-10-20 16:39:00,25051.1,25056.5,25040.5,25044.6,524,90,0,25011.791923761495,24985.653266839672,17.88571428571387,24914.842229945916,16
2025-10-20 16:40:00,25048.4,25052.1,25033.1,25044.1,526,90,0,25014.86888340326,24987.94529559106,18.764285714285247,24915.24017196068,16
2025-10-20 16:41:00,25044.8,25045.6,25022.8,25044.9,527,90,0,25017.728989745807,24990.17881341102,19.88571428571387,24915.638880849565,16
2025-10-20 16:42:00,25046.0,25050.1,25034.9,25035.8,518,90,0,25019.45003834144,24991.967879551765,20.485714285713716,24916.00097616027,16
2025-10-20 16:43:00,25035.6,25041.9,25023.5,25034.3,512,90,0,25020.864320404162,24993.627962706596,21.32142857142805,24916.352284670254,16
2025-10-20 16:44:00,25034.4,25037.1,25024.1,25024.5,500,90,0,25021.210575603764,24994.83863083575,18.04999999999953,24916.66501301254,16
2025-10-20 16:45:00,25025.4,25039.1,25018.0,25034.5,518,90,0,25022.476235070073,24996.393978646116,18.22142857142821,24917.016966118495,16
2025-10-20 16:46:00,25034.1,25047.1,25033.6,25043.1,492,90,0,25024.44040315864,24998.22558732666,17.149999999999636,24917.373640754362,16
2025-10-20 16:47:00,25044.1,25048.1,25033.9,25046.9,511,90,0,25026.579412381627,25000.134387823655,16.90714285714239,24917.75309148029,16
2025-10-20 16:48:00,25047.3,25051.3,25041.1,25046.3,490,90,0,25028.457563583375,25001.944803987433,16.671428571428155,24918.11318538082,16
2025-10-20 16:49:00,25046.1,25067.4,25042.9,25055.8,498,90,0,25031.061605146864,25004.056772458516,16.235714285713975,24918.50406683425,16
2025-10-20 16:50:00,25056.8,25060.1,25049.8,25057.4,515,90,0,25033.570023704306,25006.148663734653,16.014285714285247,24918.91064774289,16
2025-10-20 16:51:00,25058.1,25070.1,25054.1,25060.6,492,90,0,25036.144307161037,25008.28401025486,16.13571428571361,24919.3057774931,16
2025-10-20 16:52:00,25060.8,25062.5,25051.6,25058.0,499,90,0,25038.22580171713,25010.233656911536,16.078571428571063,24919.696951250517,16
2025-10-20 16:53:00,25058.1,25067.0,25055.3,25064.8,485,90,0,25040.756677744073,25012.373513503244,15.77142857142826,24920.0936311369,16
2025-10-20 16:54:00,25064.9,25070.5,25056.4,25065.6,483,90,0,25043.122708435116,25014.460826699196,15.421428571428155,24920.48869770029,16
2025-10-20 16:55:00,25066.0,25074.9,25043.0,25047.8,503,90,0,25043.568164774628,25015.768245260013,16.07142857142831,24920.847660821975,16
2025-10-20 16:56:00,25047.4,25056.8,25039.9,25054.0,504,90,0,25044.56167289133,25017.26752975962,16.192857142856933,24921.222779765216,16
2025-10-20 16:57:00,25053.6,25054.4,25040.1,25044.1,513,90,0,25044.517704044534,25018.31978349454,15.899999999999896,24921.574125620762,16
2025-10-20 16:58:00,25044.4,25058.8,25043.1,25057.8,489,90,0,25045.78268461172,25019.868027279066,16.092857142857092,24921.944407510742,16
2025-10-20 16:59:00,25057.1,25063.3,25051.3,25057.4,495,90,0,25046.88909560108,25021.339869346553,15.442857142857195,24922.316090622335,16
2025-10-20 17:00:00,25063.1,25069.6,25058.4,25064.1,493,90,0,25048.528229353356,25023.016737215316,15.349999999999843,24922.7025103654,17
2025-10-20 17:01:00,25064.1,25070.6,25060.1,25063.0,505,90,0,25049.906493224466,25024.584708304912,15.085714285714337,24923.0930957303,17
2025-10-20 17:02:00,25063.4,25069.8,25047.6,25053.8,504,90,0,25050.277303393563,25025.730406018447,15.942857142857195,24923.455254289453,17
2025-10-20 17:03:00,25055.5,25072.6,25050.9,25071.0,508,90,0,25052.250893546556,25027.5056842138,15.742857142856987,24923.866163579234,17
2025-10-20 17:04:00,25071.3,25079.5,25069.6,25074.6,516,90,0,25054.379379875456,25029.352520126984,15.714285714285714,24924.29136248584,17
2025-10-20 17:05:00,25075.5,25079.0,25070.0,25071.3,495,90,0,25055.990867506363,25030.997519337692,15.214285714285714,24924.68810258534,17
2025-10-20 17:06:00,25071.0,25086.5,25068.8,25077.6,492,90,0,25058.048880124803,25032.825067598962,15.699999999999948,24925.097175792493,17
2025-10-20 17:07:00,25077.3,25086.4,25074.6,25085.0,455,90,0,25060.61565344625,25034.871143379394,15.70714285714296,24925.491804843638,17
2025-10-20 17:08:00,25084.8,25088.6,25080.3,25081.5,454,90,0,25062.604638832323,25036.69972599197,15.292857142857299,24925.875032328913,17
2025-10-20 17:09:00,25080.9,25084.8,25075.0,25084.5,475,90,0,25064.689911324484,25038.574246541306,13.714285714285714,24926.28166643279,17
