time,open,high,low,close,tick_volume,spread,real_volume,ema20,ema50,atr,vwap,hour
2025-10-27 14:29:00,25689.7,25690.7,25689.4,25690.3,79,100,0,25690.236744757967,25687.086931184906,3.585714285714078,25626.632358374107,14
2025-10-27 14:30:00,25690.3,25690.3,25684.3,25686.0,180,100,0,25689.833245257207,25687.04430643256,3.6714285714284154,25626.737729132798,14
2025-10-27 14:31:00,25685.8,25685.9,25678.5,25680.3,198,100,0,25688.925317137473,25686.77982382736,3.88571428571413,25626.84209894406,14
2025-10-27 14:32:00,25680.3,25681.9,25678.0,25681.8,181,100,0,25688.24671550533,25686.584536618444,3.9714285714284676,25626.93981963576,14
2025-10-27 14:33:00,25681.9,25682.4,25679.9,25681.4,153,100,0,25687.594647361966,25686.381221456937,3.899999999999896,25627.02155237528,14
2025-10-27 14:34:00,25681.5,25682.2,25678.8,25680.4,143,100,0,25686.9094428513,25686.146663752745,3.899999999999896,25627.096320893354,14
2025-10-27 14:35:00,25680.5,25687.7,25680.5,25687.5,133,100,0,25686.965686389274,25686.199735762442,4.199999999999948,25627.1749107344,14
2025-10-27 14:36:00,25687.4,25687.8,25685.3,25685.8,163,100,0,25686.854668637916,25686.184059850188,4.057142857142805,25627.26824272852,14
2025-10-27 14:37:00,25685.9,25688.2,25684.4,25684.9,139,100,0,25686.66850972002,25686.133704561944,4.007142857142753,25627.34637795662,14
2025-10-27 14:38:00,25685.4,25688.0,25684.2,25688.0,150,100,0,25686.795318318116,25686.20689261834,3.8642857142856104,25627.434988069173,14
2025-10-27 14:39:00,25687.9,25689.2,25686.3,25688.4,92,100,0,25686.94814514496,25686.292896829385,3.592857142857091,25627.489565716645,14
2025-10-27 14:40:00,25688.3,25689.7,25679.4,25680.2,174,100,0,25686.305464654964,25686.05395969882,4.199999999999948,25627.578661563446,14
2025-10-27 14:41:00,25680.0,25683.9,25680.0,25683.7,122,100,0,25686.057325164016,25685.96164755377,4.34285714285735,25627.645094747902,14
2025-10-27 14:42:00,25683.5,25684.8,25682.5,25683.7,142,100,0,25685.832818005536,25685.87295549284,4.38571428571439,25627.722220822663,14
2025-10-27 14:43:00,25683.9,25687.7,25683.9,25686.7,98,100,0,25685.91540676691,25685.90538861077,4.578571428571585,25627.77817101152,14
2025-10-27 14:44:00,25686.5,25687.4,25684.5,25686.9,129,100,0,25686.009177551015,25685.944392978974,4.357142857143117,25627.85190753348,14
2025-10-27 14:45:00,25687.0,25688.4,25686.4,25687.7,98,100,0,25686.170208260442,25686.013240313132,3.964285714285974,25627.90855887185,14
2025-10-27 14:46:00,25687.5,25689.7,25685.7,25687.5,158,100,0,25686.296855092784,25686.07154461458,3.9714285714287274,25627.9993644395,14
2025-10-27 14:47:00,25687.7,25689.0,25686.7,25688.3,131,100,0,25686.487630798234,25686.158935021853,3.957142857142961,25628.07545247019,14
2025-10-27 14:48:00,25688.4,25689.3,25685.9,25686.8,106,100,0,25686.51738024602,25686.18407482492,3.9571428571427014,25628.13534953094,14
2025-10-27 14:49:00,25686.9,25687.5,25683.7,25687.4,107,100,0,25686.60143927021,25686.23175816512,3.7071428571427014,25628.196304983114,14
2025-10-27 14:50:00,25687.5,25689.8,25687.4,25688.4,115,100,0,25686.772730768284,25686.316787256685,3.699999999999688,25628.262782413352,14
2025-10-27 14:51:00,25688.4,25689.9,25687.5,25687.9,117,100,0,25686.88008974273,25686.378874030936,3.599999999999844,25628.329704404237,14
2025-10-27 14:52:00,25688.0,25690.7,25687.9,25689.8,111,100,0,25687.1581764339,25686.513035833643,3.5285714285712726,25628.39507640722,14
2025-10-27 14:53:00,25689.9,25691.3,25688.9,25688.9,104,100,0,25687.324064392575,25686.60664227154,3.492857142856727,25628.45530393671,14
2025-10-27 14:54:00,25689.3,25689.7,25685.0,25685.2,148,100,0,25687.121772545663,25686.551479829523,3.092857142856831,25628.535572079898,14
2025-10-27 14:55:00,25685.2,25685.8,25684.2,25684.9,136,100,0,25686.910175160363,25686.48671591464,2.928571428570909,25628.60874259045,14
2025-10-27 14:56:00,25685.0,25686.2,25682.4,25684.4,131,100,0,25686.671110859374,25686.40488391799,3.035714285713766,25628.67841916605,14
2025-10-27 14:57:00,25684.7,25687.4,25684.4,25684.9,104,100,0,25686.502433634672,25686.345868862383,2.9642857142851944,25628.734106363965,14
2025-10-27 14:58:00,25685.2,25686.8,25683.7,25685.8,104,100,0,25686.435535193275,25686.32446224033,2.978571428570701,25628.7905739187,14
2025-10-27 14:59:00,25685.7,25686.9,25684.3,25684.7,106,100,0,25686.27024612725,25686.26075783875,3.021428571428,25628.846904227845,14
2025-10-27 15:00:00,25684.4,25686.0,25682.9,25683.0,179,100,0,25685.95879411513,25686.13288498233,2.9571428571421814,25628.938883353767,15
2025-10-27 15:01:00,25682.9,25684.8,25680.9,25684.2,142,100,0,25685.791289913686,25686.057085571258,3.071428571427792,25629.013242805326,15
2025-10-27 15:02:00,25684.5,25691.4,25684.2,25690.4,132,100,0,25686.230214683812,25686.227395941012,3.342857142856571,25629.08993195222,15
2025-10-27 15:03:00,25690.3,25690.3,25685.0,25688.7,176,100,0,25686.46543233297,25686.324360806073,3.457142857142441,25629.189059591667,15
2025-10-27 15:04:00,25688.5,25692.2,25687.7,25691.4,172,100,0,25686.9353911584,25686.523405480344,3.6071428571425974,25629.289997075753,15
2025-10-27 15:05:00,25691.5,25694.2,25690.7,25692.7,158,100,0,25687.484401524267,25686.765624873275,3.685714285713922,25629.384365198257,15
2025-10-27 15:06:00,25692.5,25692.9,25690.2,25690.7,120,100,0,25687.790648998147,25686.91991409393,3.6785714285711686,25629.453591690457,15
2025-10-27 15:07:00,25690.7,25692.2,25689.9,25690.9,97,100,0,25688.08677766499,25687.07599589417,3.6714285714284154,25629.5096179877,15
2025-10-27 15:08:00,25690.9,25692.7,25689.7,25691.9,117,100,0,25688.449941696894,25687.265172525775,3.549999999999792,25629.578158890563,15
2025-10-27 15:09:00,25691.4,25693.2,25690.5,25692.2,108,100,0,25688.80709010671,25687.458695171823,3.6285714285713766,25629.641597801347,15
2025-10-27 15:10:00,25691.7,25694.9,25691.7,25693.9,147,100,0,25689.292129144167,25687.711295361165,3.585714285714338,25629.730079808196,15
2025-10-27 15:11:00,25693.4,25696.2,25692.4,25692.4,103,100,0,25689.588116844723,25687.895166131315,3.642857142857143,25629.79048652901,15
2025-10-27 15:12:00,25692.7,25693.0,25690.7,25692.2,108,100,0,25689.836867621416,25688.063983145774,3.585714285714338,25629.853498742636,15
2025-10-27 15:13:00,25692.3,25692.3,25689.2,25691.7,112,100,0,25690.014308800328,25688.206572042018,3.6214285714283636,25629.918187506457,15
2025-10-27 15:14:00,25691.5,25691.7,25687.7,25687.7,121,100,0,25689.793898438395,25688.186706471744,3.6857142857141816,25629.983407649288,15
2025-10-27 15:15:00,25687.7,25688.7,25685.5,25686.7,139,100,0,25689.49924144426,25688.128404257168,3.6357142857143896,25630.05685352019,15
2025-10-27 15:16:00,25686.9,25689.4,25685.8,25687.9,133,100,0,25689.346932735283,25688.119447227476,3.3785714285716364,25630.128436243893,15
2025-10-27 15:17:00,25687.9,25688.7,25684.2,25684.4,121,100,0,25688.8757962843,25687.973586551892,3.3142857142858184,25630.18947050462,15
2025-10-27 15:18:00,25684.7,25685.7,25679.8,25679.8,177,100,0,25688.011434733417,25687.653053745937,3.414285714285922,25630.270950171696,15
2025-10-27 15:19:00,25679.4,25681.8,25676.7,25677.2,171,100,0,25686.981774282616,25687.243130069626,3.5285714285715324,25630.345295114956,15
2025-10-27 15:20:00,25677.4,25679.4,25675.2,25679.2,227,100,0,25686.240652922366,25686.927713204153,3.6357142857143896,25630.44782098221,15
2025-10-27 15:21:00,25679.3,25679.4,25671.2,25671.9,190,100,0,25684.87487645357,25686.338391117715,4.057142857143065,25630.520505177315,15
2025-10-27 15:22:00,25671.7,25680.4,25669.2,25680.4,194,100,0,25684.448697743708,25686.10551303467,4.642857142857403,25630.60964791071,15
2025-10-27 15:23:00,25680.5,25682.9,25678.9,25681.4,233,100,0,25684.158345577638,25685.92098311174,4.735714285714494,25630.718432688358,15
2025-10-27 15:24:00,25681.5,25681.8,25678.7,25681.7,172,100,0,25683.92421742739,25685.75545436226,4.72857142857148,25630.79891241502,15
2025-10-27 15:25:00,25681.8,25689.7,25677.9,25688.4,285,100,0,25684.350482434304,25685.85916203433,5.300000000000052,25630.94918712586,15
2025-10-27 15:26:00,25688.3,25692.9,25687.4,25690.4,258,100,0,25684.92662696437,25686.037234111416,5.528571428571532,25631.089263013728,15
2025-10-27 15:27:00,25690.0,25692.9,25683.9,25688.5,282,100,0,25685.26694820586,25686.13381316587,5.950000000000208,25631.23673553044,15
2025-10-27 15:28:00,25688.7,25688.7,25675.9,25680.2,350,100,0,25684.784381710062,25685.901114610348,6.578571428571585,25631.392341009,15
2025-10-27 15:29:00,25680.5,25680.7,25669.3,25670.0,354,100,0,25683.376345356723,25685.277541488376,7.164285714285922,25631.516040946393,15
2025-10-27 15:30:00,25669.5,25707.7,25668.6,25700.2,482,90,0,25684.978598179892,25685.862735939812,9.700000000000207,25631.814376216596,15
2025-10-27 15:31:00,25700.6,25712.8,25700.2,25701.0,501,90,0,25686.504445972285,25686.45635413825,10.278571428571533,25632.12533260371,15
2025-10-27 15:32:00,25700.5,25704.7,25686.7,25693.1,512,90,0,25687.132593974926,25686.716889270083,11.142857142857142,25632.40412123488,15
2025-10-27 15:33:00,25693.2,25703.6,25690.0,25702.0,489,90,0,25688.548537405884,25687.316226945768,11.75,25632.706712012117,15
2025-10-27 15:34:00,25701.2,25701.3,25675.6,25676.5,494,90,0,25687.40105765294,25686.89206118319,13.335714285714337,25632.89822332781,15
2025-10-27 15:35:00,25678.5,25678.5,25650.5,25662.2,492,90,0,25685.00095692409,25685.923745058357,14.75,25633.025289980284,15
2025-10-27 15:36:00,25662.1,25674.6,25653.2,25673.3,507,90,0,25683.886580074177,25685.42869623254,15.47857142857122,25633.20446460696,15
2025-10-27 15:37:00,25673.5,25680.1,25667.2,25678.7,486,90,0,25683.392620067112,25685.164825792046,16.11428571428535,25633.397658345664,15
2025-10-27 15:38:00,25679.2,25695.7,25676.5,25691.0,476,90,0,25684.117132441672,25685.39365615314,17.264285714285506,25633.63623754625,15
2025-10-27 15:39:00,25692.3,25694.7,25684.2,25693.0,478,90,0,25684.96311982818,25685.691944147136,17.171428571428415,25633.882122648483,15
2025-10-27 15:40:00,25692.8,25694.7,25681.3,25692.1,496,90,0,25685.642822701684,25685.943240455093,17.735714285714234,25634.131271193044,15
2025-10-27 15:41:00,25692.0,25700.5,25667.8,25668.3,485,90,0,25683.991125301523,25685.25134867254,19.428571428571427,25634.273660468814,15
2025-10-27 15:42:00,25668.0,25679.5,25666.3,25678.3,493,90,0,25683.449113368046,25684.978746763816,19.457142857142962,25634.45936839586,15
2025-10-27 15:43:00,25677.8,25683.7,25671.7,25673.7,488,90,0,25682.52062638061,25684.536442969158,19.5,25634.622529715016,15
2025-10-27 15:44:00,25674.2,25694.8,25674.2,25692.2,477,90,0,25683.442471487222,25684.836974617425,18.214285714285456,25634.855591385098,15
2025-10-27 15:45:00,25692.0,25696.7,25679.1,25679.2,484,90,0,25683.038426583676,25684.61591678929,18.571428571428573,25635.036977502856,15
2025-10-27 15:46:00,25678.8,25698.3,25678.2,25691.3,490,90,0,25683.825243099516,25684.878037699516,18.72142857142847,25635.269007541097,15
2025-10-27 15:47:00,25691.2,25695.7,25688.1,25694.7,493,90,0,25684.860934232893,25685.263212691694,18.292857142857297,25635.51458397944,15
2025-10-27 15:48:00,25695.5,25701.1,25682.3,25689.2,477,90,0,25685.274178591662,25685.41759650771,17.75,25635.728364750496,15
2025-10-27 15:49:00,25689.5,25693.5,25682.6,25686.7,493,90,0,25685.40997110674,25685.467886840743,16.52857142857153,25635.937287473316,15
2025-10-27 15:50:00,25687.1,25687.1,25669.8,25673.0,490,90,0,25684.228069096574,25684.97895010189,16.235714285714494,25636.08766322486,15
2025-10-27 15:51:00,25673.5,25685.3,25663.5,25683.2,485,90,0,25684.130157754043,25684.909187352798,16.871428571428883,25636.27610635528,15
2025-10-27 15:52:00,25683.5,25693.0,25680.5,25690.2,479,90,0,25684.708237967945,25685.116670201707,16.3928571428574,25636.488288303113,15
2025-10-27 15:53:00,25690.3,25695.2,25687.7,25688.1,494,90,0,25685.031262923378,25685.23366352713,16.17857142857169,25636.6968853036,15
2025-10-27 15:54:00,25688.3,25697.0,25685.7,25694.7,445,90,0,25685.95209502591,25685.60489240842,16.02857142857153,25636.907295063284,15
2025-10-27 15:55:00,25695.7,25704.7,25691.8,25703.5,443,90,0,25687.62332407106,25686.306661333583,14.61428571428587,25637.1469130488,15
2025-10-27 15:56:00,25703.2,25705.0,25688.3,25696.5,486,90,0,25688.46872177858,25686.706400104817,14.86428571428587,25637.380289803506,15
2025-10-27 15:57:00,25696.5,25701.8,25692.0,25696.6,468,90,0,25689.243129228238,25687.09438441443,14.70714285714296,25637.603672150202,15
2025-10-27 15:58:00,25696.7,25708.1,25696.3,25705.6,468,90,0,25690.800926444594,25687.820094829553,14.042857142857299,25637.859196865218,15
2025-10-27 15:59:00,25705.5,25707.5,25701.2,25702.2,454,90,0,25691.88655249749,25688.384012679373,13.235714285714234,25638.092899488795,15
2025-10-27 16:00:00,25703.3,25709.8,25696.3,25697.7,473,90,0,25692.4402141644,25688.749345515476,12.764285714285766,25638.317618599787,16
2025-10-27 16:01:00,25698.1,25716.7,25696.8,25713.7,465,90,0,25694.464955672553,25689.727802554084,13.642857142857142,25638.595972333645,16
2025-10-27 16:02:00,25713.6,25716.6,25709.7,25712.2,465,90,0,25696.15400751326,25690.609065199023,12.79285714285704,25638.866759498105,16
2025-10-27 16:03:00,25712.0,25724.7,25711.3,25724.0,461,90,0,25698.806006797713,25691.91851362259,12.971428571428467,25639.17613968707,16
2025-10-27 16:04:00,25724.1,25729.3,25718.1,25720.2,464,90,0,25700.843529959835,25693.027591519745,12.535714285714286,25639.471422175826,16
2025-10-27 16:05:00,25720.0,25728.3,25717.1,25719.8,461,90,0,25702.648908058898,25694.077489891522,11.778571428571533,25639.761228674317,16
2025-10-27 16:06:00,25720.0,25723.7,25716.3,25722.5,457,90,0,25704.539488243765,25695.19209813107,11.414285714285922,25640.056085997054,16
2025-10-27 16:07:00,25722.6,25727.1,25719.0,25719.8,453,90,0,25705.992870315786,25696.157113890637,11.45714285714296,25640.336791514525,16
2025-10-27 16:08:00,25720.0,25726.2,25718.0,25724.5,445,90,0,25707.755454095237,25697.268599620416,11.235714285714494,25640.626818445846,16
2025-10-27 16:09:00,25724.2,25727.6,25721.0,25721.0,420,90,0,25709.0168394195,25698.19924277256,10.785714285714286,25640.887377561685,16
2025-10-27 16:10:00,25720.7,25721.5,25704.8,25704.8,449,90,0,25708.61523566526,25698.458095997164,10.785714285714286,25641.10811513495,16
2025-10-27 16:11:00,25704.7,25717.1,25702.5,25717.1,486,90,0,25709.423308459045,25699.1891510561,11.128571428571377,25641.391141083637,16
2025-10-27 16:12:00,25717.2,25718.0,25711.2,25713.0,483,90,0,25709.76394574866,25699.730752975473,10.771428571428519,25641.655219014636,16
2025-10-27 16:13:00,25712.8,25718.5,25704.8,25715.7,477,90,0,25710.329284248786,25700.356997956827,11.300000000000052,25641.923909471312,16
2025-10-27 16:14:00,25715.6,25720.7,25713.2,25713.2,466,90,0,25710.602685748905,25700.860645095774,10.871428571428623,25642.17569589742,16
2025-10-27 16:15:00,25713.5,25716.7,25705.2,25707.7,461,90,0,25710.3262394871,25701.128855092018,10.271428571428519,25642.403882849765,16
2025-10-27 16:16:00,25708.0,25718.6,25695.8,25699.2,477,90,0,25709.266597631187,25701.053213715863,11.40714285714291,25642.607804055606,16
2025-10-27 16:17:00,25699.5,25703.6,25692.2,25694.0,494,90,0,25707.812635952025,25700.776617099556,11.264285714285506,25642.798191198995,16
2025-10-27 16:18:00,25693.7,25701.8,25691.2,25699.5,490,90,0,25707.020956337547,25700.72655368389,11.221428571428207,25643.005784605295,16
2025-10-27 16:19:00,25698.8,25700.6,25685.5,25687.7,462,90,0,25705.180865257782,25700.215708441385,11.49999999999948,25643.159535368606,16
2025-10-27 16:20:00,25687.8,25698.2,25677.0,25696.5,495,90,0,25704.354116185612,25700.06999438486,12.485714285713714,25643.35541451837,16
2025-10-27 16:21:00,25696.0,25696.0,25682.2,25683.7,478,90,0,25702.387057501266,25699.428033820746,12.928571428570908,25643.497975944967,16
2025-10-27 16:22:00,25683.3,25693.0,25679.5,25682.6,502,90,0,25700.50257583448,25698.768110925816,13.307142857142285,25643.642547597152,16
2025-10-27 16:23:00,25682.7,25689.5,25677.5,25687.2,488,90,0,25699.235663850242,25698.31445951696,13.692857142856676,25643.798540322783,16
2025-10-27 16:24:00,25687.2,25693.6,25683.3,25689.8,473,90,0,25698.337029197835,25697.980559143747,13.235714285713714,25643.957669523777,16
2025-10-27 16:25:00,25690.2,25700.2,25688.8,25693.0,505,90,0,25697.828740702804,25697.785243098893,13.007142857142494,25644.138128547616,16
2025-10-27 16:26:00,25692.2,25699.0,25690.3,25698.8,469,90,0,25697.92124158825,25697.82503748717,13.142857142856883,25644.324290901193,16
2025-10-27 16:27:00,25698.6,25699.2,25684.5,25690.7,481,90,0,25697.23350429413,25697.545624252383,13.214285714285454,25644.485710357425,16
2025-10-27 16:28:00,25691.0,25716.7,25690.5,25714.0,479,90,0,25698.830313408977,25698.190893889547,14.549999999999793,25644.72582966758,16
2025-10-27 16:29:00,25714.3,25722.7,25714.3,25722.3,472,90,0,25701.065521655742,25699.136349031134,14.349999999999843,25644.98897816621,16
2025-10-27 16:30:00,25722.2,25724.5,25712.0,25724.0,482,90,0,25703.24975768853,25700.11139416717,13.61428571428561,25645.261734372336,16
2025-10-27 16:31:00,25724.2,25727.0,25716.2,25717.3,455,90,0,25704.58787600391,25700.785457141003,13.571428571428571,25645.4957266971,16
2025-10-27 16:32:00,25717.5,25720.2,25711.1,25720.2,476,90,0,25706.074744955917,25701.546811762924,13.464285714285975,25645.74871829535,16
2025-10-27 16:33:00,25720.3,25729.5,25719.0,25728.1,450,90,0,25708.17238829345,25702.588113262416,13.13571428571465,25646.01153221519,16
2025-10-27 16:34:00,25728.0,25734.0,25725.0,25727.6,413,90,0,25710.022637027407,25703.568971565852,12.264285714286027,25646.24980483392,16
2025-10-27 16:35:00,25727.5,25733.6,25725.6,25733.0,395,90,0,25712.21095731051,25704.72312954366,11.814285714286077,25646.491435199896,16
2025-10-27 16:36:00,25733.2,25740.7,25732.2,25738.2,416,90,0,25714.68610423332,25706.035947992932,11.457142857143221,25646.759669968873,16
2025-10-27 16:37:00,25738.3,25740.6,25733.1,25736.0,397,90,0,25716.71599906824,25707.211008855953,11.13571428571465,25647.008070758508,16
2025-10-27 16:38:00,25735.7,25737.8,25731.1,25733.5,390,90,0,25718.314475347455,25708.241949685133,10.878571428571897,25647.243931448247,16
2025-10-27 16:39:00,25733.6,25739.5,25733.5,25735.2,371,90,0,25719.92262055246,25709.299128128852,10.492857142857506,25647.471509272127,16
2025-10-27 16:40:00,25735.5,25742.2,25732.5,25732.5,400,90,0,25721.12046621413,25710.208966241447,10.564285714286077,25647.708049406432,16
2025-10-27 16:41:00,25733.0,25741.7,25732.5,25739.0,361,90,0,25722.823278955642,25711.338026388843,10.171428571428935,25647.936678275124,16
2025-10-27 16:42:00,25738.6,25740.5,25734.5,25735.5,383,90,0,25724.03058572177,25712.285554765753,8.72857142857174,25648.168716745906,16
2025-10-27 16:43:00,25735.2,25741.2,25733.0,25737.5,377,90,0,25725.313387081605,25713.274356539645,8.692857142857454,25648.40112554174,16
2025-10-27 16:44:00,25737.3,25743.5,25735.2,25742.2,338,90,0,25726.92163593098,25714.408695498874,8.392857142857403,25648.619403632474,16
2025-10-27 16:45:00,25742.8,25744.1,25740.5,25743.2,385,90,0,25728.471956318506,25715.537766263624,7.878571428571637,25648.86944331909,16
2025-10-27 16:46:00,25743.2,25745.3,25727.2,25730.0,397,90,0,25728.617484288174,25716.10491268466,8.521428571428519,25649.090009450258,16
2025-10-27 16:47:00,25730.1,25740.0,25730.0,25738.6,396,90,0,25729.56820007025,25716.987072971537,8.485714285714234,25649.332086952974,16
2025-10-27 16:48:00,25739.0,25740.3,25722.1,25722.1,395,90,0,25728.856942920705,25717.18757991383,9.142857142857142,25649.527860835467,16
2025-10-27 16:49:00,25723.2,25733.1,25723.0,25729.7,430,90,0,25728.937234071116,25717.678263054462,9.357142857142858,25649.761981405663,16
2025-10-27 16:50:00,25730.0,25730.6,25719.2,25721.3,424,90,0,25728.209878445297,25717.820291954285,9.564285714285559,25649.96738198589,16
2025-10-27 16:51:00,25721.5,25721.6,25717.3,25720.3,430,90,0,25727.4565566886,25717.91753540706,9.335714285714078,25650.171584640433,16
2025-10-27 16:52:00,25720.0,25726.6,25715.0,25721.5,425,90,0,25726.889265575403,25718.058024214628,9.685714285713923,25650.375684719394,16
2025-10-27 16:53:00,25721.0,25723.0,25712.7,25714.0,448,90,0,25725.661716472983,25717.898886010134,9.992857142856726,25650.567015492445,16
2025-10-27 16:54:00,25714.2,25726.7,25713.1,25720.7,397,90,0,25725.189172046983,25718.008733617582,10.27142857142826,25650.753413267474,16
2025-10-27 16:55:00,25720.7,25730.3,25720.3,25730.0,396,90,0,25725.647346137746,25718.478979358068,10.328571428571065,25650.9629469383,16
2025-10-27 16:56:00,25729.7,25730.7,25721.5,25723.8,380,90,0,25725.47140841034,25718.687646834223,10.557142857142546,25651.147284364215,16
2025-10-27 16:57:00,25723.7,25727.8,25719.1,25719.5,378,90,0,25724.902702847452,25718.719503821118,10.59285714285683,25651.318930158723,16
2025-10-27 16:58:00,25719.2,25721.2,25709.7,25711.0,430,90,0,25723.578635909602,25718.416778181076,10.821428571428312,25651.488931285083,16
2025-10-27 16:59:00,25710.8,25713.2,25705.2,25711.7,450,90,0,25722.447337251546,25718.15337511515,11.13571428571413,25651.667885896968,16
2025-10-27 17:00:00,25711.5,25726.2,25709.8,25725.7,494,90,0,25722.75711465616,25718.449321189066,11.014285714285766,25651.908647079363,17
2025-10-27 17:01:00,25725.8,25729.0,25721.8,25724.5,467,90,0,25722.923103736528,25718.686602711063,10.814285714285818,25652.13113580281,17
2025-10-27 17:02:00,25724.2,25732.7,25723.0,25729.5,436,90,0,25723.549474809242,25719.11065750671,10.20714285714296,25652.351894583928,17
2025-10-27 17:03:00,25729.2,25739.2,25728.5,25737.7,440,90,0,25724.89714387503,25719.839651329978,10.185714285714441,25652.596949309613,17
2025-10-27 17:04:00,25738.3,25741.7,25729.1,25732.7,424,90,0,25725.64027302979,25720.343978728804,10.27142857142904,25652.81796925842,17
2025-10-27 17:05:00,25732.5,25740.5,25729.0,25739.6,399,90,0,25726.969770836477,25721.09911681787,10.785714285714805,25653.04271583144,17
2025-10-27 17:06:00,25739.7,25742.0,25734.6,25736.8,391,90,0,25727.905983137767,25721.714837726973,10.485714285715014,25653.254741742112,17
2025-10-27 17:07:00,25737.0,25738.0,25730.5,25734.5,400,90,0,25728.533984743695,25722.216216639645,10.285714285715065,25653.464599181203,17
2025-10-27 17:08:00,25734.2,25737.0,25727.7,25729.0,385,90,0,25728.578367149057,25722.48224735966,9.978571428572,25653.65192569071,17
2025-10-27 17:09:00,25729.2,25731.7,25726.7,25731.0,366,90,0,25728.808998849145,25722.81627687497,9.621428571429144,25653.8338521551,17
