date,time,open,high,low,close,tickvol,volume,spread,timestamp,ema20,ema50,atr,vwap
2025.10.14,01:49:00,24747.3,24749.2,24745.4,24747.5,65,0,100,2025-10-14 01:49:00,24740.902790752207,24737.849428694914,5.121428571428104,24671.90233298665
2025.10.14,01:50:00,24747.8,24749.7,24745.7,24746.8,84,0,100,2025-10-14 01:50:00,24741.464429728185,24738.200431491194,4.957142857142442,24671.918485541675
2025.10.14,01:51:00,24746.5,24749.8,24746.2,24748.3,78,0,100,2025-10-14 01:51:00,24742.11543642074,24738.596493001343,4.942857142856675,24671.93377843147
2025.10.14,01:52:00,24748.4,24749.4,24745.8,24748.2,67,0,100,2025-10-14 01:52:00,24742.694918666384,24738.97310111894,4.828571428571065,24671.94689254806
2025.10.14,01:53:00,24748.0,24748.7,24746.7,24748.7,59,0,100,2025-10-14 01:53:00,24743.266831174347,24739.354548133884,4.77142857142826,24671.95851276484
2025.10.14,01:54:00,24748.4,24749.2,24747.4,24747.7,47,0,100,2025-10-14 01:54:00,24743.68903772917,24739.681820756086,4.214285714285454,24671.967646440015
2025.10.14,01:55:00,24747.7,24748.0,24745.7,24747.2,63,0,100,2025-10-14 01:55:00,24744.023415088297,24739.976651314675,3.8285714285710646,24671.97980518863
2025.10.14,01:56:00,24747.3,24748.7,24746.4,24746.5,52,0,100,2025-10-14 01:56:00,24744.259280317983,24740.23246891018,3.807142857142545,24671.989744655188
2025.10.14,01:57:00,24746.9,24749.3,24746.8,24748.2,46,0,100,2025-10-14 01:57:00,24744.634586954366,24740.54492110978,3.728571428571221,24671.998735608886
2025.10.14,01:58:00,24748.3,24748.5,24747.9,24748.4,31,0,100,2025-10-14 01:58:00,24744.993197720618,24740.852963419202,3.407142857142649,24672.004809433187
2025.10.14,01:59:00,24748.4,24753.2,24748.3,24753.2,141,0,100,2025-10-14 01:59:00,24745.7747979377,24741.337160932177,3.4571428571427014,24672.034158371414
2025.10.14,02:00:00,24753.3,24753.3,24739.8,24747.0,214,0,100,2025-10-14 02:00:00,24745.891483848394,24741.559233052485,3.735714285713974,24672.075262172133
2025.10.14,02:01:00,24746.9,24748.4,24738.4,24742.4,169,0,100,2025-10-14 02:01:00,24745.55896157712,24741.592204305332,4.142857142856883,24672.10569985606
2025.10.14,02:02:00,24742.5,24744.2,24741.7,24744.2,71,0,100,2025-10-14 02:02:00,24745.42953666501,24741.694470803162,4.121428571428363,24672.11880666876
2025.10.14,02:03:00,24744.5,24747.2,24743.8,24745.9,88,0,100,2025-10-14 02:03:00,24745.474342696914,24741.859393516763,4.092857142857091,24672.135428095997
2025.10.14,02:04:00,24746.2,24754.7,24742.3,24751.7,183,0,100,2025-10-14 02:04:00,24746.067262440065,24742.24529965336,4.692857142857195,24672.172685052505
2025.10.14,02:05:00,24751.9,24752.9,24743.9,24744.2,110,0,100,2025-10-14 02:05:00,24745.889427921964,24742.321954568917,5.078571428571585,24672.192952742003
2025.10.14,02:06:00,24744.4,24744.9,24740.5,24741.0,111,0,100,2025-10-14 02:06:00,24745.423768119872,24742.270113213275,5.13571428571439,24672.212484751766
2025.10.14,02:07:00,24740.8,24747.7,24739.0,24743.2,115,0,100,2025-10-14 02:07:00,24745.211980679884,24742.306579361775,5.61428571428587,24672.23335574622
2025.10.14,02:08:00,24743.4,24744.7,24740.7,24741.2,93,0,100,2025-10-14 02:08:00,24744.829887281798,24742.263184092688,5.771428571428779,24672.249749640243
2025.10.14,02:09:00,24740.9,24742.9,24740.5,24742.8,74,0,100,2025-10-14 02:09:00,24744.636564683533,24742.284235696898,5.778571428571793,24672.26309124967
2025.10.14,02:10:00,24742.9,24743.4,24739.0,24741.4,108,0,100,2025-10-14 02:10:00,24744.328320427958,24742.249559787215,5.928571428571948,24672.282167447163
2025.10.14,02:11:00,24741.4,24741.7,24735.9,24738.0,128,0,100,2025-10-14 02:11:00,24743.725623244343,24742.082910383797,6.142857142857663,24672.3036511581
2025.10.14,02:12:00,24738.5,24743.0,24737.2,24738.7,99,0,100,2025-10-14 02:12:00,24743.246992459168,24741.950247231493,6.514285714286286,24672.320434780388
2025.10.14,02:13:00,24738.4,24738.9,24735.9,24736.7,75,0,100,2025-10-14 02:13:00,24742.62346936782,24741.7443551832,6.378571428571896,24672.332761072295
2025.10.14,02:14:00,24736.9,24737.0,24732.4,24732.4,67,0,100,2025-10-14 02:14:00,24741.649805618505,24741.3779098819,5.742857142857507,24672.343033222045
2025.10.14,02:15:00,24732.5,24738.9,24730.4,24738.2,155,0,100,2025-10-14 02:15:00,24741.321252702455,24741.253285964962,5.635714285714649,24672.369077391355
2025.10.14,02:16:00,24738.0,24744.2,24733.9,24744.2,122,0,100,2025-10-14 02:16:00,24741.595419111745,24741.368843378103,6.192857142857455,24672.391429227293
2025.10.14,02:17:00,24744.4,24744.9,24739.9,24740.4,95,0,100,2025-10-14 02:17:00,24741.48156967253,24741.33084952014,6.307142857143065,24672.407904171763
2025.10.14,02:18:00,24739.2,24739.2,24736.3,24737.4,78,0,100,2025-10-14 02:18:00,24741.092848751337,24741.176698558567,5.714285714285974,24672.4208284256
2025.10.14,02:19:00,24737.7,24741.8,24737.2,24741.7,66,0,100,2025-10-14 02:19:00,24741.15067267978,24741.197220183723,5.400000000000156,24672.432483737102
2025.10.14,02:20:00,24741.9,24747.7,24741.2,24747.4,100,0,100,2025-10-14 02:20:00,24741.74584671028,24741.44046645103,5.550000000000052,24672.451588413984
2025.10.14,02:21:00,24747.7,24748.8,24745.3,24745.8,72,0,100,2025-10-14 02:21:00,24742.131956547397,24741.61142855099,5.178571428571429,24672.465044232005
2025.10.14,02:22:00,24745.5,24747.2,24744.4,24744.5,45,0,100,2025-10-14 02:22:00,24742.357484495267,24741.724705862718,5.092857142857091,24672.473302574897
2025.10.14,02:23:00,24744.4,24746.7,24741.2,24745.3,51,0,100,2025-10-14 02:23:00,24742.637724067146,24741.864913475947,5.314285714285559,24672.482763671378
2025.10.14,02:24:00,24744.5,24746.0,24741.0,24746.0,58,0,100,2025-10-14 02:24:00,24742.957940822656,24742.027073731795,5.357142857142597,24672.493623767925
2025.10.14,02:25:00,24745.2,24746.0,24743.2,24744.2,52,0,100,2025-10-14 02:25:00,24743.07623217288,24742.112286526626,5.142857142856883,24672.50311931792
2025.10.14,02:26:00,24744.4,24746.5,24744.0,24744.0,60,0,100,2025-10-14 02:26:00,24743.164210061175,24742.186314505976,4.90714285714265,24672.514042042865
2025.10.14,02:27:00,24744.2,24745.0,24742.7,24743.9,50,0,100,2025-10-14 02:27:00,24743.234285293445,24742.253517858684,4.857142857142597,24672.523129035213
2025.10.14,02:28:00,24744.0,24744.0,24741.4,24742.0,47,0,100,2025-10-14 02:28:00,24743.116734313116,24742.243575981876,4.714285714285454,24672.53144137929
