time,open,high,low,close,tick_volume,spread,real_volume
2025-10-06 03:06:00,24859.8,24868.2,24858.1,24867.3,315,100,0
2025-10-06 03:07:00,24867.6,24869.5,24864.7,24865.2,269,100,0
2025-10-06 03:08:00,24865.1,24866.0,24863.0,24865.0,270,100,0
2025-10-06 03:09:00,24864.8,24866.0,24860.2,24860.7,230,100,0
2025-10-06 03:10:00,24860.6,24863.0,24858.0,24861.0,268,100,0
2025-10-06 03:11:00,24860.8,24861.2,24854.8,24858.0,257,100,0
2025-10-06 03:12:00,24858.1,24864.3,24857.6,24864.3,261,100,0
2025-10-06 03:13:00,24863.8,24867.7,24863.8,24866.6,277,100,0
2025-10-06 03:14:00,24866.5,24869.5,24866.3,24867.8,216,100,0
2025-10-06 03:15:00,24868.0,24868.5,24862.7,24864.2,255,100,0
2025-10-06 03:16:00,24864.3,24870.5,24864.3,24867.8,227,100,0
2025-10-06 03:17:00,24868.3,24869.3,24866.6,24868.3,219,100,0
2025-10-06 03:18:00,24868.1,24868.5,24865.3,24865.8,228,100,0
2025-10-06 03:19:00,24866.0,24867.7,24863.8,24867.0,239,100,0
2025-10-06 03:20:00,24866.7,24867.1,24860.5,24863.0,220,100,0
2025-10-06 03:21:00,24862.5,24863.6,24860.3,24861.1,208,100,0
2025-10-06 03:22:00,24860.8,24860.8,24856.3,24857.1,213,100,0
2025-10-06 03:23:00,24857.5,24857.8,24853.7,24855.0,161,100,0
2025-10-06 03:24:00,24855.1,24857.1,24853.8,24854.0,163,100,0
2025-10-06 03:25:00,24853.6,24856.5,24853.0,24854.2,122,100,0
2025-10-06 03:26:00,24854.2,24854.6,24850.8,24853.6,175,100,0
2025-10-06 03:27:00,24853.6,24854.8,24852.0,24854.6,157,100,0
2025-10-06 03:28:00,24854.8,24855.2,24853.1,24854.0,157,100,0
2025-10-06 03:29:00,24854.1,24856.1,24853.8,24854.7,114,100,0
2025-10-06 03:30:00,24854.6,24855.8,24853.3,24854.1,132,100,0
2025-10-06 03:31:00,24854.1,24857.3,24854.1,24854.8,158,100,0
2025-10-06 03:32:00,24855.1,24855.8,24852.0,24852.6,177,100,0
2025-10-06 03:33:00,24852.7,24853.5,24848.7,24849.1,197,100,0
2025-10-06 03:34:00,24848.3,24852.6,24848.3,24851.5,188,100,0
2025-10-06 03:35:00,24851.6,24855.1,24851.2,24852.3,176,100,0
2025-10-06 03:36:00,24852.1,24853.1,24851.3,24851.8,208,100,0
2025-10-06 03:37:00,24852.0,24852.1,24847.3,24848.5,153,100,0
2025-10-06 03:38:00,24848.7,24849.6,24848.2,24849.3,155,100,0
2025-10-06 03:39:00,24849.5,24850.1,24847.1,24848.3,96,100,0
2025-10-06 03:40:00,24847.8,24852.2,24847.7,24851.3,180,100,0
2025-10-06 03:41:00,24851.1,24851.3,24849.6,24849.7,131,100,0
2025-10-06 03:42:00,24849.6,24850.6,24848.1,24849.6,130,100,0
2025-10-06 03:43:00,24849.6,24851.0,24848.6,24848.8,111,100,0
2025-10-06 03:44:00,24849.1,24851.1,24848.3,24851.1,111,100,0
2025-10-06 03:45:00,24851.2,24852.7,24847.1,24847.6,140,100,0
2025-10-06 03:46:00,24847.7,24851.6,24846.5,24851.6,135,100,0
2025-10-06 03:47:00,24851.7,24852.3,24850.1,24850.3,86,100,0
2025-10-06 03:48:00,24850.6,24854.1,24850.6,24854.1,126,100,0
2025-10-06 03:49:00,24853.6,24855.5,24853.1,24854.6,106,100,0
2025-10-06 03:50:00,24854.7,24856.0,24854.6,24855.7,80,100,0
2025-10-06 03:51:00,24856.3,24858.0,24856.1,24857.5,92,100,0
2025-10-06 03:52:00,24857.6,24858.5,24857.0,24857.2,96,100,0
2025-10-06 03:53:00,24857.3,24858.5,24856.6,24858.0,98,100,0
2025-10-06 03:54:00,24857.6,24857.7,24856.2,24856.8,93,100,0
2025-10-06 03:55:00,24857.0,24858.7,24857.0,24858.6,108,100,0
2025-10-06 03:56:00,24858.1,24858.2,24855.5,24857.3,112,100,0
2025-10-06 03:57:00,24857.2,24859.3,24857.0,24859.2,82,100,0
2025-10-06 03:58:00,24859.3,24859.7,24858.1,24859.0,114,100,0
2025-10-06 03:59:00,24859.1,24860.7,24859.1,24860.0,74,100,0
2025-10-06 04:00:00,24860.0,24860.8,24856.2,24856.8,162,100,0
2025-10-06 04:01:00,24857.2,24858.3,24856.8,24857.6,120,100,0
2025-10-06 04:02:00,24857.6,24858.0,24851.5,24854.3,121,100,0
2025-10-06 04:03:00,24854.6,24855.7,24854.1,24855.1,116,100,0
2025-10-06 04:04:00,24854.8,24858.3,24854.7,24856.3,120,100,0
2025-10-06 04:05:00,24856.1,24858.5,24855.3,24858.2,100,100,0
2025-10-06 04:06:00,24858.1,24858.3,24856.3,24857.0,84,100,0
2025-10-06 04:07:00,24857.2,24859.5,24856.1,24857.3,93,100,0
2025-10-06 04:08:00,24857.3,24859.6,24856.8,24858.3,100,100,0
2025-10-06 04:09:00,24858.2,24859.3,24857.0,24857.6,90,100,0
2025-10-06 04:10:00,24857.5,24860.3,24857.5,24859.1,97,100,0
2025-10-06 04:11:00,24859.2,24861.5,24858.8,24861.1,92,100,0
2025-10-06 04:12:00,24861.1,24861.6,24858.1,24858.6,66,100,0
2025-10-06 04:13:00,24858.6,24859.8,24857.8,24858.1,77,100,0
2025-10-06 04:14:00,24858.2,24860.8,24857.7,24860.7,78,100,0
2025-10-06 04:15:00,24860.7,24861.5,24859.2,24860.1,110,100,0
2025-10-06 04:16:00,24860.3,24860.5,24856.8,24857.6,105,100,0
2025-10-06 04:17:00,24857.7,24858.7,24856.1,24856.3,121,100,0
2025-10-06 04:18:00,24856.5,24859.8,24856.3,24859.1,58,100,0
2025-10-06 04:19:00,24859.3,24861.2,24858.5,24860.0,76,100,0
2025-10-06 04:20:00,24859.8,24859.8,24857.0,24858.3,91,100,0
2025-10-06 04:21:00,24858.0,24858.0,24853.0,24855.3,123,100,0
2025-10-06 04:22:00,24855.2,24855.7,24854.3,24854.3,73,100,0
2025-10-06 04:23:00,24854.5,24856.3,24853.7,24855.8,93,100,0
2025-10-06 04:24:00,24856.1,24857.5,24855.8,24856.6,57,100,0
2025-10-06 04:25:00,24856.5,24857.7,24855.3,24855.6,119,100,0
2025-10-06 04:26:00,24855.6,24856.3,24854.6,24855.6,75,100,0
2025-10-06 04:27:00,24855.0,24858.6,24854.6,24858.6,70,100,0
2025-10-06 04:28:00,24858.3,24860.5,24858.3,24859.2,81,100,0
2025-10-06 04:29:00,24859.3,24860.2,24859.3,24860.0,56,100,0
2025-10-06 04:30:00,24860.1,24862.3,24860.0,24861.2,114,100,0
2025-10-06 04:31:00,24861.6,24865.5,24861.6,24865.1,114,100,0
2025-10-06 04:32:00,24865.2,24866.3,24864.3,24865.3,125,100,0
2025-10-06 04:33:00,24865.2,24866.8,24864.0,24866.7,100,100,0
2025-10-06 04:34:00,24866.7,24867.7,24866.1,24867.6,92,100,0
2025-10-06 04:35:00,24867.7,24868.8,24865.8,24868.0,123,100,0
2025-10-06 04:36:00,24868.3,24869.8,24868.0,24869.6,95,100,0
2025-10-06 04:37:00,24869.6,24871.2,24869.5,24871.1,118,100,0
2025-10-06 04:38:00,24871.0,24871.2,24868.1,24869.8,110,100,0
2025-10-06 04:39:00,24869.8,24870.6,24869.3,24870.5,63,100,0
2025-10-06 04:40:00,24870.3,24870.8,24867.5,24869.3,89,100,0
2025-10-06 04:41:00,24868.6,24872.6,24868.2,24872.2,72,100,0
2025-10-06 04:42:00,24872.1,24872.2,24870.7,24871.1,98,100,0
2025-10-06 04:43:00,24871.2,24871.5,24869.0,24869.3,113,100,0
2025-10-06 04:44:00,24869.3,24869.6,24867.6,24869.6,83,100,0
2025-10-06 04:45:00,24869.5,24870.5,24867.7,24868.3,99,100,0
2025-10-06 04:46:00,24868.6,24869.0,24866.6,24869.0,83,100,0
2025-10-06 04:47:00,24869.3,24871.3,24869.3,24869.3,107,100,0
2025-10-06 04:48:00,24869.3,24870.2,24868.2,24868.6,85,100,0
2025-10-06 04:49:00,24868.3,24869.3,24868.0,24868.8,82,100,0
2025-10-06 04:50:00,24869.0,24869.8,24867.5,24869.6,74,100,0
2025-10-06 04:51:00,24869.8,24873.1,24869.3,24872.3,89,100,0
2025-10-06 04:52:00,24872.6,24872.7,24870.8,24871.8,80,100,0
2025-10-06 04:53:00,24871.7,24872.7,24869.8,24869.8,95,100,0
2025-10-06 04:54:00,24870.1,24871.6,24869.2,24871.2,76,100,0
2025-10-06 04:55:00,24871.3,24871.3,24868.3,24868.5,88,100,0
2025-10-06 04:56:00,24868.5,24869.6,24868.2,24868.5,114,100,0
2025-10-06 04:57:00,24868.6,24870.8,24868.5,24870.6,75,100,0
2025-10-06 04:58:00,24870.6,24872.7,24870.6,24872.7,58,100,0
2025-10-06 04:59:00,24872.2,24873.3,24871.3,24871.8,89,100,0
2025-10-06 05:00:00,24871.6,24873.3,24870.7,24872.8,128,100,0
2025-10-06 05:01:00,24873.1,24874.0,24872.0,24874.0,60,100,0
2025-10-06 05:02:00,24874.3,24874.8,24873.2,24874.1,96,100,0
2025-10-06 05:03:00,24874.2,24876.1,24874.0,24876.0,67,100,0
2025-10-06 05:04:00,24875.6,24875.7,24872.7,24873.1,62,100,0
2025-10-06 05:05:00,24873.2,24873.2,24871.5,24871.5,44,100,0
2025-10-06 05:06:00,24871.2,24871.3,24869.2,24869.3,85,100,0
2025-10-06 05:07:00,24869.3,24871.5,24869.3,24871.5,63,100,0
2025-10-06 05:08:00,24871.6,24872.7,24871.1,24872.3,92,100,0
2025-10-06 05:09:00,24872.2,24872.8,24869.3,24869.3,90,100,0
2025-10-06 05:10:00,24869.1,24872.8,24869.1,24872.3,82,100,0
2025-10-06 05:11:00,24872.5,24874.6,24872.3,24873.6,57,100,0
2025-10-06 05:12:00,24873.6,24873.8,24872.7,24873.3,65,100,0
2025-10-06 05:13:00,24873.3,24874.1,24873.0,24873.5,63,100,0
2025-10-06 05:14:00,24873.6,24874.5,24873.1,24874.5,100,100,0
2025-10-06 05:15:00,24874.6,24875.0,24873.7,24874.5,107,100,0
2025-10-06 05:16:00,24874.6,24874.6,24873.0,24873.8,89,100,0
2025-10-06 05:17:00,24874.0,24876.3,24874.0,24875.8,76,100,0
2025-10-06 05:18:00,24875.7,24876.8,24875.5,24876.2,54,100,0
2025-10-06 05:19:00,24876.0,24876.6,24875.6,24876.2,35,100,0
2025-10-06 05:20:00,24876.1,24877.5,24875.5,24877.1,82,100,0
2025-10-06 05:21:00,24877.0,24877.6,24875.8,24876.2,86,100,0
2025-10-06 05:22:00,24876.0,24876.7,24876.0,24876.3,48,100,0
2025-10-06 05:23:00,24876.2,24876.6,24875.6,24876.5,54,100,0
2025-10-06 05:24:00,24876.3,24876.8,24876.2,24876.5,39,100,0
2025-10-06 05:25:00,24876.3,24876.8,24875.1,24876.8,58,100,0
2025-10-06 05:26:00,24876.7,24877.3,24876.5,24877.3,40,100,0
2025-10-06 05:27:00,24877.2,24877.2,24875.0,24875.5,71,100,0
2025-10-06 05:28:00,24875.3,24875.3,24872.3,24872.3,57,100,0
2025-10-06 05:29:00,24872.3,24874.3,24872.1,24873.7,62,100,0
2025-10-06 05:30:00,24873.8,24874.8,24873.5,24874.6,59,100,0
2025-10-06 05:31:00,24874.7,24875.7,24873.8,24875.1,56,100,0
2025-10-06 05:32:00,24875.0,24875.8,24874.8,24875.5,26,100,0
2025-10-06 05:33:00,24875.1,24875.8,24874.0,24875.2,63,100,0
2025-10-06 05:34:00,24875.1,24875.6,24874.7,24874.8,38,100,0
2025-10-06 05:35:00,24874.8,24877.0,24874.1,24876.6,50,100,0
2025-10-06 05:36:00,24876.3,24877.0,24876.2,24876.3,14,100,0
2025-10-06 05:37:00,24876.1,24876.1,24874.1,24874.2,30,100,0
2025-10-06 05:38:00,24874.1,24875.6,24874.0,24875.5,39,100,0
2025-10-06 05:39:00,24875.7,24876.0,24875.2,24876.0,22,100,0
2025-10-06 05:40:00,24876.3,24877.5,24876.3,24877.2,43,100,0
2025-10-06 05:41:00,24877.3,24878.0,24875.7,24876.8,38,100,0
2025-10-06 05:42:00,24876.7,24877.3,24876.3,24877.3,38,100,0
2025-10-06 05:43:00,24877.7,24878.1,24876.6,24877.1,73,100,0
2025-10-06 05:44:00,24877.3,24877.7,24876.7,24876.7,27,100,0
2025-10-06 05:45:00,24876.7,24877.5,24876.3,24877.2,33,100,0
2025-10-06 05:46:00,24877.2,24877.2,24874.7,24875.3,30,100,0
2025-10-06 05:47:00,24875.2,24875.7,24874.0,24875.0,25,100,0
2025-10-06 05:48:00,24874.8,24876.2,24874.3,24876.1,37,100,0
2025-10-06 05:49:00,24875.8,24876.6,24875.7,24876.5,25,100,0
2025-10-06 05:50:00,24876.3,24877.3,24875.2,24875.2,52,100,0
2025-10-06 05:51:00,24875.0,24875.2,24873.8,24874.2,24,100,0
2025-10-06 05:52:00,24874.2,24874.3,24872.8,24874.2,27,100,0
2025-10-06 05:53:00,24874.2,24876.0,24874.1,24875.6,62,100,0
2025-10-06 05:54:00,24875.6,24878.5,24875.6,24878.2,49,100,0
2025-10-06 05:55:00,24878.2,24878.5,24877.0,24877.1,41,100,0
2025-10-06 05:56:00,24877.0,24877.1,24875.5,24876.5,28,100,0
2025-10-06 05:57:00,24876.6,24877.0,24876.2,24876.8,45,100,0
2025-10-06 05:58:00,24877.0,24877.1,24876.7,24877.1,25,100,0
2025-10-06 05:59:00,24877.2,24877.6,24877.0,24877.1,32,100,0
2025-10-06 06:00:00,24877.0,24878.5,24876.6,24878.5,71,100,0
2025-10-06 06:01:00,24878.2,24882.7,24878.0,24881.7,83,100,0
2025-10-06 06:02:00,24881.8,24883.2,24881.7,24883.0,51,100,0
2025-10-06 06:03:00,24882.8,24883.0,24881.6,24883.0,43,100,0
2025-10-06 06:04:00,24883.0,24884.7,24882.7,24884.2,42,100,0
2025-10-06 06:05:00,24884.5,24885.5,24882.7,24884.2,92,100,0
2025-10-06 06:06:00,24884.2,24884.7,24882.7,24884.3,38,100,0
2025-10-06 06:07:00,24884.5,24885.2,24884.3,24885.2,32,100,0
2025-10-06 06:08:00,24885.0,24888.2,24884.7,24887.8,88,100,0
2025-10-06 06:09:00,24887.7,24888.3,24887.1,24888.3,64,100,0
2025-10-06 06:10:00,24888.5,24888.6,24885.6,24887.0,105,100,0
2025-10-06 06:11:00,24886.8,24889.0,24886.8,24888.7,53,100,0
2025-10-06 06:12:00,24888.7,24890.7,24888.7,24889.7,43,100,0
2025-10-06 06:13:00,24889.8,24890.6,24888.8,24889.3,40,100,0
2025-10-06 06:14:00,24889.2,24889.5,24889.0,24889.2,37,100,0
2025-10-06 06:15:00,24889.0,24889.5,24887.1,24888.1,57,100,0
2025-10-06 06:16:00,24888.0,24888.0,24887.0,24887.5,42,100,0
2025-10-06 06:17:00,24887.2,24887.7,24886.6,24886.7,34,100,0
2025-10-06 06:18:00,24886.6,24887.7,24886.6,24887.7,39,100,0
2025-10-06 06:19:00,24887.7,24888.0,24885.0,24885.1,58,100,0
2025-10-06 06:20:00,24885.0,24886.3,24884.5,24886.2,85,100,0
2025-10-06 06:21:00,24886.3,24889.0,24886.3,24889.0,57,100,0
2025-10-06 06:22:00,24888.7,24888.7,24886.8,24887.3,55,100,0
2025-10-06 06:23:00,24887.2,24887.5,24885.2,24885.2,56,100,0
2025-10-06 06:24:00,24885.3,24886.2,24884.7,24886.2,60,100,0
2025-10-06 06:25:00,24886.2,24887.5,24886.2,24886.7,28,100,0
2025-10-06 06:26:00,24887.1,24887.2,24886.5,24887.0,45,100,0
2025-10-06 06:27:00,24886.6,24887.7,24886.6,24887.2,56,100,0
2025-10-06 06:28:00,24887.5,24887.6,24886.7,24887.2,47,100,0
2025-10-06 06:29:00,24887.3,24887.5,24886.0,24886.1,52,100,0
2025-10-06 06:30:00,24886.0,24886.1,24880.3,24883.0,116,100,0
2025-10-06 06:31:00,24883.5,24885.1,24881.7,24884.8,71,100,0
2025-10-06 06:32:00,24885.0,24885.1,24883.7,24884.0,75,100,0
2025-10-06 06:33:00,24884.1,24886.0,24884.0,24885.8,62,100,0
2025-10-06 06:34:00,24886.0,24888.1,24885.1,24888.1,74,100,0
2025-10-06 06:35:00,24888.0,24888.0,24883.1,24883.2,86,100,0
2025-10-06 06:36:00,24883.5,24884.2,24882.1,24882.1,102,100,0
2025-10-06 06:37:00,24881.8,24882.3,24880.1,24881.8,74,100,0
2025-10-06 06:38:00,24882.0,24883.3,24881.3,24883.3,73,100,0
2025-10-06 06:39:00,24883.2,24884.0,24883.1,24883.8,59,100,0
2025-10-06 06:40:00,24884.0,24885.0,24883.7,24884.3,39,100,0
2025-10-06 06:41:00,24884.5,24888.6,24884.2,24887.5,75,100,0
2025-10-06 06:42:00,24887.5,24889.3,24885.6,24889.1,65,100,0
2025-10-06 06:43:00,24889.2,24889.5,24887.8,24889.2,66,100,0
2025-10-06 06:44:00,24889.1,24890.5,24889.1,24889.5,68,100,0
2025-10-06 06:45:00,24889.3,24891.1,24888.7,24891.1,81,100,0
2025-10-06 06:46:00,24891.1,24891.1,24889.2,24889.3,35,100,0
2025-10-06 06:47:00,24889.2,24889.5,24888.5,24889.1,33,100,0
2025-10-06 06:48:00,24889.3,24890.8,24889.3,24890.3,45,100,0
2025-10-06 06:49:00,24890.2,24891.8,24890.1,24891.8,48,100,0
2025-10-06 06:50:00,24891.7,24892.0,24890.0,24891.1,85,100,0
2025-10-06 06:51:00,24891.1,24892.3,24890.3,24891.1,75,100,0
2025-10-06 06:52:00,24891.0,24893.2,24890.8,24893.1,61,100,0
2025-10-06 06:53:00,24893.3,24894.5,24892.8,24894.2,73,100,0
2025-10-06 06:54:00,24894.2,24894.2,24890.8,24890.8,34,100,0
2025-10-06 06:55:00,24891.1,24891.3,24889.2,24889.6,85,100,0
2025-10-06 06:56:00,24889.7,24890.0,24887.5,24887.7,38,100,0
